::1 - - 17/Feb/2025:08:35:43 +0000 'GET / HTTP/1.1' 200 39 4.715 '-' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /bower_components/angular-flatpickr/dist/ng-flatpickr.js HTTP/1.1' 404 184 9.495 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /bower_components/angular-ui-select/dist/select.min.js HTTP/1.1' 404 184 10.954 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /bower_components/moment/min/moment.min.js HTTP/1.1' 404 184 10.469 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /bower_components/fullcalendar/dist/fullcalendar.min.js HTTP/1.1' 404 184 12.564 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /bower_components/angular-fullcalendar/dist/angular-fullcalendar.min.js HTTP/1.1' 404 184 9.168 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /bower_components/tinymce/tinymce.js HTTP/1.1' 404 184 7.477 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /bower_components/angular-ui-tinymce/src/tinymce.js HTTP/1.1' 404 184 8.514 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /bower_components/jquery-slimscroll/jquery.slimscroll.min.js HTTP/1.1' 404 184 7.792 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /bower_components/angular-translate/angular-translate.min.js HTTP/1.1' 404 184 9.816 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /bower_components/angular-translate-loader-static-files/angular-translate-loader-static-files.min.js HTTP/1.1' 404 184 11.477 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /bower_components/angular-validation-ghiscoding/dist/angular-validation.min.js HTTP/1.1' 404 184 8.716 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /bower_components/dropzone/dist/dropzone.js HTTP/1.1' 404 184 8.955 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /bower_components/ng-dropzone/dist/ng-dropzone.js HTTP/1.1' 404 184 10.259 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /bower_components/angular-progress-arc/angular-progress-arc.min.js HTTP/1.1' 404 184 11.606 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /bower_components/ng-tags-input/ng-tags-input.min.js HTTP/1.1' 404 184 12.631 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /bower_components/zingchart/zingchart.min.js HTTP/1.1' 404 184 12.130 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /bower_components/ZingChart-AngularJS/src/zingchart-angularjs.js HTTP/1.1' 404 184 10.685 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /dist/edu-erp-groups.js HTTP/1.1' 404 184 14.230 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /img/info-img.jpg HTTP/1.1' 404 184 16.726 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /img/client-1.jpg HTTP/1.1' 404 184 18.583 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /img/client-2.jpg HTTP/1.1' 404 184 20.245 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /img/client-3.jpg HTTP/1.1' 404 184 19.269 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /img/item-1.jpg HTTP/1.1' 404 184 16.655 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /js/jquery.min.js HTTP/1.1' 404 184 15.305 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /js/bootstrap.bundle.min.js HTTP/1.1' 404 184 10.585 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /js/imagesloaded.pkgd.min.js HTTP/1.1' 404 184 10.870 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /js/isotope.pkgd.min.js HTTP/1.1' 404 184 12.267 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /js/animatedModal.js HTTP/1.1' 404 184 8.972 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /js/tiny-slider.js HTTP/1.1' 404 184 9.471 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /js/lity.min.js HTTP/1.1' 404 184 11.592 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /js/simplebar.min.js HTTP/1.1' 404 184 12.388 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /js/jquery.mb.YTPlayer.min.js HTTP/1.1' 404 184 14.130 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /js/main.js HTTP/1.1' 404 184 12.930 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /js/custom.js HTTP/1.1' 404 184 11.154 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /customizer/main.js HTTP/1.1' 404 184 10.732 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /img/item-2.jpg HTTP/1.1' 404 184 11.691 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /img/item-3.jpg HTTP/1.1' 404 184 11.381 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /img/item-4.jpg HTTP/1.1' 404 184 12.172 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /img/item-5.jpg HTTP/1.1' 404 184 9.896 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /img/item-6.jpg HTTP/1.1' 404 184 7.490 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /img/home.jpg HTTP/1.1' 404 184 2.091 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /img/favicons/favicon-32x32.png HTTP/1.1' 404 184 1.501 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:42 +0000 'GET /img/favicons/favicon-16x16.png HTTP/1.1' 404 184 1.166 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET / HTTP/1.1' 304 - 1.734 '-' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /css/bootstrap-custom.css HTTP/1.1' 404 184 2.661 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /css/ionicons.min.css HTTP/1.1' 404 184 2.136 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /css/tiny-slider.css HTTP/1.1' 404 184 6.308 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /css/lity.min.css HTTP/1.1' 404 184 7.290 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /css/simplebar.min.css HTTP/1.1' 404 184 8.099 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /css/jquery.mb.YTPlayer.min.css HTTP/1.1' 404 184 9.498 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /css/main.css HTTP/1.1' 404 184 9.765 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /css/colors/main-darkgreen.css HTTP/1.1' 404 184 10.048 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /css/custom.css HTTP/1.1' 404 184 9.347 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /customizer/main.css HTTP/1.1' 404 184 9.726 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /auth/vendor HTTP/1.1' 404 184 10.401 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /auth/config?callback=parseKeycloakConfig HTTP/1.1' 404 184 7.055 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /branding/?callback=parseBrandingInfo HTTP/1.1' 404 184 7.563 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/jquery/dist/jquery.min.js HTTP/1.1' 404 184 8.218 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/angular/angular.js HTTP/1.1' 404 184 3.738 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/angular-ui-router/release/angular-ui-router.min.js HTTP/1.1' 404 184 4.716 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/angular-sanitize/angular-sanitize.min.js HTTP/1.1' 404 184 5.729 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /app/scripts/login.js HTTP/1.1' 404 184 6.365 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/bootstrap/dist/js/bootstrap.bundle.min.js HTTP/1.1' 404 184 7.236 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/oclazyload/dist/ocLazyLoad.min.js HTTP/1.1' 404 184 10.273 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/flatpickr/dist/flatpickr.min.js HTTP/1.1' 404 184 8.547 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/angular-flatpickr/dist/ng-flatpickr.js HTTP/1.1' 404 184 9.410 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/ng-table/dist/ng-table.js HTTP/1.1' 404 184 7.546 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/angular-ui-select/dist/select.min.js HTTP/1.1' 404 184 8.752 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/moment/min/moment.min.js HTTP/1.1' 404 184 10.006 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/fullcalendar/dist/fullcalendar.min.js HTTP/1.1' 404 184 9.329 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/tinymce/tinymce.js HTTP/1.1' 404 184 7.047 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/angular-fullcalendar/dist/angular-fullcalendar.min.js HTTP/1.1' 404 184 8.299 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/angular-ui-tinymce/src/tinymce.js HTTP/1.1' 404 184 6.718 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/jquery-slimscroll/jquery.slimscroll.min.js HTTP/1.1' 404 184 8.294 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/angular-translate/angular-translate.min.js HTTP/1.1' 404 184 9.269 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/angular-translate-loader-static-files/angular-translate-loader-static-files.min.js HTTP/1.1' 404 184 10.754 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/angular-validation-ghiscoding/dist/angular-validation.min.js HTTP/1.1' 404 184 9.191 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/dropzone/dist/dropzone.js HTTP/1.1' 404 184 7.085 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/ng-dropzone/dist/ng-dropzone.js HTTP/1.1' 404 184 8.057 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/angular-progress-arc/angular-progress-arc.min.js HTTP/1.1' 404 184 7.618 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/ng-tags-input/ng-tags-input.min.js HTTP/1.1' 404 184 8.489 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/zingchart/zingchart.min.js HTTP/1.1' 404 184 8.721 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /bower_components/ZingChart-AngularJS/src/zingchart-angularjs.js HTTP/1.1' 404 184 8.044 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /dist/edu-erp-groups.js HTTP/1.1' 404 184 6.352 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /img/info-img.jpg HTTP/1.1' 404 184 6.160 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /img/client-1.jpg HTTP/1.1' 404 184 7.136 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /img/client-2.jpg HTTP/1.1' 404 184 7.712 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /img/client-3.jpg HTTP/1.1' 404 184 5.738 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /img/item-1.jpg HTTP/1.1' 404 184 5.350 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /js/jquery.min.js HTTP/1.1' 404 184 6.026 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /js/bootstrap.bundle.min.js HTTP/1.1' 404 184 8.253 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
::1 - - 17/Feb/2025:08:49:56 +0000 'GET /js/imagesloaded.pkgd.min.js HTTP/1.1' 404 184 7.512 'http://localhost:8025/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36'
